loss,auc,asr,nasr
103,1.956860,61.309998,37.413933,60.788860
104,2.016602,60.910000,40.938267,63.109047
105,2.020588,60.969997,40.436459,62.877029
106,2.044384,61.239998,40.133038,63.109047
107,2.084085,61.129997,40.774887,64.501160
108,2.083480,60.919998,38.697632,63.805103
109,2.126679,60.939999,38.207493,62.877029
110,2.141133,61.259998,39.549538,61.020878
111,2.176159,60.779999,40.098026,63.341064
112,2.196266,60.789997,38.604271,63.573082
113,2.212703,60.519997,38.919361,62.412991
114,2.221116,60.599998,37.787373,61.252899
115,2.268923,60.489998,39.362820,62.645008
116,2.275381,60.379997,39.526199,61.484917
117,2.315185,60.500000,39.526199,61.716934
118,2.323549,60.719997,39.829617,62.645008
119,2.346432,60.340000,41.335045,61.020878
120,2.387387,60.709999,39.934647,64.269142
121,2.403020,60.559998,42.303654,61.716934
122,2.426616,60.680000,41.930214,63.341064
123,2.452239,60.180000,40.623177,61.948956
124,2.503388,60.399998,42.572063,64.269142
125,2.512684,60.399998,41.451744,62.180973
126,2.528318,60.320000,41.008286,62.645008
127,2.575215,60.469997,41.323376,62.877029
128,2.586315,60.099998,40.063019,63.341064
129,2.575948,60.279999,37.997433,61.484917
130,2.666400,59.989998,42.198624,63.805103
131,2.676910,59.879997,42.852142,65.429230
132,2.702076,59.930000,40.634846,64.269142
133,2.712600,60.070000,42.397011,63.341064
134,2.763452,59.859997,42.455364,64.037117
135,2.760266,59.849998,37.974094,62.645008
136,2.782253,59.989998,41.615124,61.484917
137,2.818518,59.939999,40.693195,60.788860
138,2.831623,60.059998,41.183334,62.877029
139,2.874878,59.989998,41.265026,61.716934
140,2.890999,59.769997,40.763218,61.484917
141,2.936150,59.590000,40.541489,64.037117
142,2.947225,59.879997,39.911308,62.412991
143,2.970957,59.849998,42.128605,62.645008
144,3.006331,59.869999,38.954369,64.037117
145,3.022465,60.070000,39.094410,60.788860
146,3.059047,59.759998,41.475086,62.645008
147,3.102680,59.829998,43.447311,61.948956
148,3.084287,60.019997,39.502861,59.628769
149,3.143375,59.769997,41.743496,64.733177
150,3.177625,59.309998,41.148327,61.948956
151,3.202095,59.399998,39.619560,62.645008
152,3.189597,59.910000,40.728207,59.860786
153,3.205061,59.660000,39.817947,60.092804
154,3.239970,59.509998,38.720970,61.020878
155,3.257974,59.739998,40.168049,60.092804
156,3.319412,59.489998,41.521763,62.180973
157,3.323045,59.570000,39.759598,60.324825
158,3.385730,59.399998,42.677094,62.877029
159,3.342576,59.529999,40.226398,59.628769
160,3.428902,59.279999,41.533436,62.412991
161,3.432176,59.359997,40.028008,60.324825
162,3.504952,59.459999,41.731823,64.501160
163,3.517232,59.009998,42.875481,64.037117
164,3.466354,59.349998,37.378925,60.324825
165,3.552648,59.449997,41.941883,62.645008
166,3.534344,59.799999,38.020771,59.860786
167,3.581542,59.539997,39.794609,61.020878
168,3.602241,59.299999,40.973274,59.628769
169,3.687628,59.219997,43.097210,62.877029
170,3.627452,59.129997,39.304470,61.252899
171,3.664505,59.449997,40.144707,61.716934
172,3.700912,59.359997,42.245304,60.788860
173,3.725028,58.969997,39.362820,63.341064
174,3.715282,59.430000,39.666241,59.164730
175,3.758254,59.459999,41.381725,62.180973
176,3.815180,59.239998,42.151943,63.805103
177,3.751503,59.539997,36.398647,58.236656
178,3.823287,59.389999,41.486755,62.180973
179,3.830464,59.180000,39.362820,59.628769
180,3.848808,59.049999,38.545921,61.716934
181,3.842885,59.379997,36.713737,58.700695
182,3.913264,59.259998,42.572063,62.645008
183,3.936727,59.359997,37.518963,61.020878
184,3.990671,58.919998,42.607071,63.573082
185,3.996877,59.340000,40.063019,63.341064
186,3.957190,58.859997,39.176102,61.484917
187,4.074362,58.799999,44.194187,66.821342
188,3.944457,59.619999,36.900455,56.612526
189,4.042408,58.699997,39.106079,60.788860
190,4.073847,58.930000,38.907692,61.020878
191,4.104240,58.799999,40.891586,60.556843
192,4.084246,59.180000,39.537868,62.412991
193,4.149738,58.980000,41.743496,61.484917
194,4.206367,58.989998,42.397011,64.269142
195,4.194419,58.689999,42.747112,62.180973
196,4.161148,58.689999,38.604271,61.716934
197,4.178957,59.219997,41.346714,62.645008
198,4.179435,59.019997,38.102463,61.948956
199,4.256486,58.660000,43.423969,62.877029
